Server Name,Feed Name,Session Name,Channel,Customer,Multicast Group,Switch IP,Interface
VN-NY4-SANDBOX-2,cts,A-12,B,Victory Networks,233.200.79.171,10.75.128.11,Et13
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,233.200.79.172,10.75.128.4,Et37
VN-NY4-TP-5-p5p2,cts,B-1,B,Victory Networks,233.200.79.176,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cts,B-1,B,Victory Networks,233.200.79.176,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cts,B-1,B,Victory Networks,233.200.79.176,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cts,B-1,B,Victory Networks,233.200.79.176,10.75.128.11,Et13
VN-NY4-TP-5-p5p2,cts,B-2,B,Victory Networks,233.200.79.177,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cts,B-2,B,Victory Networks,233.200.79.177,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cts,B-2,B,Victory Networks,233.200.79.177,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cts,B-2,B,Victory Networks,233.200.79.177,10.75.128.11,Et13
VN-NY4-TP-5-p5p2,cts,B-3,B,Victory Networks,233.200.79.178,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cts,B-3,B,Victory Networks,233.200.79.178,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cts,B-3,B,Victory Networks,233.200.79.178,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cts,B-3,B,Victory Networks,233.200.79.178,10.75.128.11,Et13
VN-NY4-TP-5-p5p2,cts,B-4,B,Victory Networks,233.200.79.179,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cts,B-4,B,Victory Networks,233.200.79.179,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cts,B-4,B,Victory Networks,233.200.79.179,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cts,B-4,B,Victory Networks,233.200.79.179,10.75.128.11,Et12
VN-NY4-TP-4-p3p1,cqs,F-3,A,Victory Networks,233.200.79.18,10.75.128.9,Et10
VN-NY4-TP-5-p5p1,cqs,F-3,A,Victory Networks,233.200.79.18,10.75.128.9,Et25
VN-NY4-SANDBOX-2,cqs,F-3,A,Victory Networks,233.200.79.18,10.75.128.11,Et15
VN-NY4-TP-5-p5p2,cts,B-5,B,Victory Networks,233.200.79.180,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cts,B-5,B,Victory Networks,233.200.79.180,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cts,B-5,B,Victory Networks,233.200.79.180,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cts,B-5,B,Victory Networks,233.200.79.180,10.75.128.11,Et12
VN-NY4-TP-5-p5p2,cts,B-6,B,Victory Networks,233.200.79.181,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cts,B-6,B,Victory Networks,233.200.79.181,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cts,B-6,B,Victory Networks,233.200.79.181,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cts,B-6,B,Victory Networks,233.200.79.181,10.75.128.11,Et12
VN-NY4-TP-4-p2p1,cts,B-7,B,Victory Networks,233.200.79.182,10.75.128.4,Et33
VN-NY4-CAP-2-eth7,cts,B-7,B,Victory Networks,233.200.79.182,10.75.128.4,Et37
VN-NY4-TP-5-p2p2,cts,B-7,B,Victory Networks,233.200.79.182,10.75.128.4,Et43
VN-NY4-SANDBOX-2,cts,B-7,B,Victory Networks,233.200.79.182,10.75.128.11,Et12
VN-NY4-TP-4-p2p1,cts,B-8,B,Victory Networks,233.200.79.183,10.75.128.4,Et33
VN-NY4-CAP-2-eth7,cts,B-8,B,Victory Networks,233.200.79.183,10.75.128.4,Et37
VN-NY4-TP-5-p2p2,cts,B-8,B,Victory Networks,233.200.79.183,10.75.128.4,Et43
VN-NY4-SANDBOX-2,cts,B-8,B,Victory Networks,233.200.79.183,10.75.128.11,Et12
VN-NY4-TP-4-p2p1,cts,B-9,B,Victory Networks,233.200.79.184,10.75.128.4,Et33
VN-NY4-CAP-2-eth7,cts,B-9,B,Victory Networks,233.200.79.184,10.75.128.4,Et37
VN-NY4-TP-5-p2p2,cts,B-9,B,Victory Networks,233.200.79.184,10.75.128.4,Et43
VN-NY4-SANDBOX-2,cts,B-9,B,Victory Networks,233.200.79.184,10.75.128.11,Et12
VN-NY4-TP-4-p1p2,cts,B-10,B,Victory Networks,233.200.79.185,10.75.128.4,Et23
VN-NY4-CAP-2-eth7,cts,B-10,B,Victory Networks,233.200.79.185,10.75.128.4,Et37
VN-NY4-TP-5-eth5,cts,B-10,B,Victory Networks,233.200.79.185,10.75.128.4,Et48
VN-NY4-SANDBOX-2,cts,B-10,B,Victory Networks,233.200.79.185,10.75.128.11,Et12
VN-NY4-TP-4-p1p2,cts,B-11,B,Victory Networks,233.200.79.186,10.75.128.4,Et23
VN-NY4-CAP-2-eth7,cts,B-11,B,Victory Networks,233.200.79.186,10.75.128.4,Et37
VN-NY4-TP-5-eth5,cts,B-11,B,Victory Networks,233.200.79.186,10.75.128.4,Et48
VN-NY4-SANDBOX-2,cts,B-11,B,Victory Networks,233.200.79.186,10.75.128.11,Et12
VN-NY4-TP-4-p1p2,cts,B-12,B,Victory Networks,233.200.79.187,10.75.128.4,Et23
VN-NY4-CAP-2-eth7,cts,B-12,B,Victory Networks,233.200.79.187,10.75.128.4,Et37
VN-NY4-TP-5-eth5,cts,B-12,B,Victory Networks,233.200.79.187,10.75.128.4,Et48
VN-NY4-SANDBOX-2,cts,B-12,B,Victory Networks,233.200.79.187,10.75.128.11,Et12
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,233.200.79.188,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,233.200.79.189,10.75.128.4,Et37
VN-NY4-TP-4-p3p1,cqs,F-4,A,Victory Networks,233.200.79.19,10.75.128.9,Et10
VN-NY4-TP-5-p5p1,cqs,F-4,A,Victory Networks,233.200.79.19,10.75.128.9,Et25
VN-NY4-SANDBOX-2,cqs,F-4,A,Victory Networks,233.200.79.19,10.75.128.9,Et30
VN-NY4-CAP-2-eth7,cts,Index 1 for Networks A and B,B,Victory Networks,233.200.79.190,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cts,Index 2 for Networks A and B,B,Victory Networks,233.200.79.191,10.75.128.4,Et37
VN-NY4-TP-4-p3p1,cqs,E-3,A,Victory Networks,233.200.79.2,10.75.128.9,Et10
VN-NY4-SP-2,cqs,E-3,A,Victory Networks,233.200.79.2,10.75.128.9,Et26
VN-NY4-SANDBOX-2,cqs,E-3,A,Victory Networks,233.200.79.2,10.75.128.11,Et15
VN-NY4-TP-4-p3p1,cqs,F-5,A,Victory Networks,233.200.79.20,10.75.128.9,Et10
VN-NY4-TP-5-p5p1,cqs,F-5,A,Victory Networks,233.200.79.20,10.75.128.9,Et25
VN-NY4-SANDBOX-2,cqs,F-5,A,Victory Networks,233.200.79.20,10.75.128.9,Et30
VN-NY4-TP-4-p3p1,cqs,F-6,A,Victory Networks,233.200.79.21,10.75.128.9,Et10
VN-NY4-TP-5-p5p1,cqs,F-6,A,Victory Networks,233.200.79.21,10.75.128.9,Et25
VN-NY4-SANDBOX-2,cqs,F-6,A,Victory Networks,233.200.79.21,10.75.128.9,Et30
VN-NY4-TP-4-p2p2,cqs,F-7,A,Victory Networks,233.200.79.22,10.75.128.9,Et9
VN-NY4-TP-5-p2p1,cqs,F-7,A,Victory Networks,233.200.79.22,10.75.128.9,Et13
VN-NY4-SANDBOX-2,cqs,F-7,A,Victory Networks,233.200.79.22,10.75.128.9,Et30
VN-NY4-TP-4-p2p2,cqs,F-8,A,Victory Networks,233.200.79.23,10.75.128.9,Et9
VN-NY4-TP-5-p2p1,cqs,F-8,A,Victory Networks,233.200.79.23,10.75.128.9,Et13
VN-NY4-SANDBOX-2,cqs,F-8,A,Victory Networks,233.200.79.23,10.75.128.9,Et30
VN-NY4-TP-4-p2p2,cqs,F-9,A,Victory Networks,233.200.79.24,10.75.128.9,Et9
VN-NY4-TP-5-p2p1,cqs,F-9,A,Victory Networks,233.200.79.24,10.75.128.9,Et13
VN-NY4-SANDBOX-2,cqs,F-9,A,Victory Networks,233.200.79.24,10.75.128.9,Et30
VN-NY4-TP-4-p1p1,cqs,F-10,A,Victory Networks,233.200.79.25,10.75.128.9,Et8
VN-NY4-TP-5-eth4,cqs,F-10,A,Victory Networks,233.200.79.25,10.75.128.9,Et16
VN-NY4-SANDBOX-2,cqs,F-10,A,Victory Networks,233.200.79.25,10.75.128.9,Et30
VN-NY4-TP-4-p1p1,cqs,F-11,A,Victory Networks,233.200.79.26,10.75.128.9,Et8
VN-NY4-TP-5-eth4,cqs,F-11,A,Victory Networks,233.200.79.26,10.75.128.9,Et16
VN-NY4-SANDBOX-2,cqs,F-11,A,Victory Networks,233.200.79.26,10.75.128.9,Et30
VN-NY4-TP-4-p1p1,cqs,F-12,A,Victory Networks,233.200.79.27,10.75.128.9,Et8
VN-NY4-TP-5-eth4,cqs,F-12,A,Victory Networks,233.200.79.27,10.75.128.9,Et16
VN-NY4-SANDBOX-2,cqs,F-12,A,Victory Networks,233.200.79.27,10.75.128.9,Et30
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,233.200.79.28,10.75.128.9,Et15
VN-NY4-TP-4-p3p1,cqs,E-4,A,Victory Networks,233.200.79.3,10.75.128.9,Et10
VN-NY4-SP-2,cqs,E-4,A,Victory Networks,233.200.79.3,10.75.128.9,Et26
VN-NY4-SANDBOX-2,cqs,E-4,A,Victory Networks,233.200.79.3,10.75.128.11,Et15
VN-NY4-TP-4-p3p2,cqs,E-1,B,Victory Networks,233.200.79.32,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-1,B,Victory Networks,233.200.79.32,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-1,B,Victory Networks,233.200.79.32,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-1,B,Victory Networks,233.200.79.32,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-2,B,Victory Networks,233.200.79.33,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-2,B,Victory Networks,233.200.79.33,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-2,B,Victory Networks,233.200.79.33,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-2,B,Victory Networks,233.200.79.33,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-3,B,Victory Networks,233.200.79.34,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-3,B,Victory Networks,233.200.79.34,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-3,B,Victory Networks,233.200.79.34,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-3,B,Victory Networks,233.200.79.34,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-4,B,Victory Networks,233.200.79.35,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-4,B,Victory Networks,233.200.79.35,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-4,B,Victory Networks,233.200.79.35,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-4,B,Victory Networks,233.200.79.35,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-5,B,Victory Networks,233.200.79.36,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-5,B,Victory Networks,233.200.79.36,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-5,B,Victory Networks,233.200.79.36,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-5,B,Victory Networks,233.200.79.36,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-6,B,Victory Networks,233.200.79.37,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-6,B,Victory Networks,233.200.79.37,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-6,B,Victory Networks,233.200.79.37,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-6,B,Victory Networks,233.200.79.37,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-7,B,Victory Networks,233.200.79.38,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-7,B,Victory Networks,233.200.79.38,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-7,B,Victory Networks,233.200.79.38,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-7,B,Victory Networks,233.200.79.38,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-8,B,Victory Networks,233.200.79.39,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-8,B,Victory Networks,233.200.79.39,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-8,B,Victory Networks,233.200.79.39,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-8,B,Victory Networks,233.200.79.39,10.75.128.11,Et13
VN-NY4-TP-4-p3p1,cqs,E-5,A,Victory Networks,233.200.79.4,10.75.128.9,Et10
VN-NY4-SP-2,cqs,E-5,A,Victory Networks,233.200.79.4,10.75.128.9,Et26
VN-NY4-SANDBOX-2,cqs,E-5,A,Victory Networks,233.200.79.4,10.75.128.11,Et15
VN-NY4-TP-4-p3p2,cqs,E-9,B,Victory Networks,233.200.79.40,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-9,B,Victory Networks,233.200.79.40,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-9,B,Victory Networks,233.200.79.40,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-9,B,Victory Networks,233.200.79.40,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-10,B,Victory Networks,233.200.79.41,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-10,B,Victory Networks,233.200.79.41,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-10,B,Victory Networks,233.200.79.41,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-10,B,Victory Networks,233.200.79.41,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-11,B,Victory Networks,233.200.79.42,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-11,B,Victory Networks,233.200.79.42,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-11,B,Victory Networks,233.200.79.42,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-11,B,Victory Networks,233.200.79.42,10.75.128.11,Et13
VN-NY4-TP-4-p3p2,cqs,E-12,B,Victory Networks,233.200.79.43,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,E-12,B,Victory Networks,233.200.79.43,10.75.128.4,Et37
VN-NY4-TP-5-eth1,cqs,E-12,B,Victory Networks,233.200.79.43,10.75.128.4,Et44
VN-NY4-SANDBOX-2,cqs,E-12,B,Victory Networks,233.200.79.43,10.75.128.11,Et13
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,233.200.79.44,10.75.128.4,Et37
VN-NY4-TP-5-p5p2,cqs,F-1,B,Victory Networks,233.200.79.48,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cqs,F-1,B,Victory Networks,233.200.79.48,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,F-1,B,Victory Networks,233.200.79.48,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cqs,F-1,B,Victory Networks,233.200.79.48,10.75.128.11,Et13
VN-NY4-TP-5-p5p2,cqs,F-2,B,Victory Networks,233.200.79.49,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cqs,F-2,B,Victory Networks,233.200.79.49,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,F-2,B,Victory Networks,233.200.79.49,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cqs,F-2,B,Victory Networks,233.200.79.49,10.75.128.11,Et13
VN-NY4-TP-4-p3p1,cqs,E-6,A,Victory Networks,233.200.79.5,10.75.128.9,Et10
VN-NY4-SP-2,cqs,E-6,A,Victory Networks,233.200.79.5,10.75.128.9,Et26
VN-NY4-SANDBOX-2,cqs,E-6,A,Victory Networks,233.200.79.5,10.75.128.11,Et15
VN-NY4-TP-5-p5p2,cqs,F-3,B,Victory Networks,233.200.79.50,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cqs,F-3,B,Victory Networks,233.200.79.50,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,F-3,B,Victory Networks,233.200.79.50,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cqs,F-3,B,Victory Networks,233.200.79.50,10.75.128.11,Et13
VN-NY4-TP-5-p5p2,cqs,F-4,B,Victory Networks,233.200.79.51,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cqs,F-4,B,Victory Networks,233.200.79.51,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,F-4,B,Victory Networks,233.200.79.51,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cqs,F-4,B,Victory Networks,233.200.79.51,10.75.128.11,Et12
VN-NY4-TP-5-p5p2,cqs,F-5,B,Victory Networks,233.200.79.52,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cqs,F-5,B,Victory Networks,233.200.79.52,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,F-5,B,Victory Networks,233.200.79.52,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cqs,F-5,B,Victory Networks,233.200.79.52,10.75.128.11,Et12
VN-NY4-TP-5-p5p2,cqs,F-6,B,Victory Networks,233.200.79.53,10.75.128.4,Et15
VN-NY4-TP-4-p3p2,cqs,F-6,B,Victory Networks,233.200.79.53,10.75.128.4,Et34
VN-NY4-CAP-2-eth7,cqs,F-6,B,Victory Networks,233.200.79.53,10.75.128.4,Et37
VN-NY4-SANDBOX-2,cqs,F-6,B,Victory Networks,233.200.79.53,10.75.128.11,Et12
VN-NY4-TP-4-p2p1,cqs,F-7,B,Victory Networks,233.200.79.54,10.75.128.4,Et33
VN-NY4-CAP-2-eth7,cqs,F-7,B,Victory Networks,233.200.79.54,10.75.128.4,Et37
VN-NY4-TP-5-p2p2,cqs,F-7,B,Victory Networks,233.200.79.54,10.75.128.4,Et43
VN-NY4-SANDBOX-2,cqs,F-7,B,Victory Networks,233.200.79.54,10.75.128.11,Et12
VN-NY4-TP-4-p2p1,cqs,F-8,B,Victory Networks,233.200.79.55,10.75.128.4,Et33
VN-NY4-CAP-2-eth7,cqs,F-8,B,Victory Networks,233.200.79.55,10.75.128.4,Et37
VN-NY4-TP-5-p2p2,cqs,F-8,B,Victory Networks,233.200.79.55,10.75.128.4,Et43
VN-NY4-SANDBOX-2,cqs,F-8,B,Victory Networks,233.200.79.55,10.75.128.11,Et12
VN-NY4-TP-4-p2p1,cqs,F-9,B,Victory Networks,233.200.79.56,10.75.128.4,Et33
VN-NY4-CAP-2-eth7,cqs,F-9,B,Victory Networks,233.200.79.56,10.75.128.4,Et37
VN-NY4-TP-5-p2p2,cqs,F-9,B,Victory Networks,233.200.79.56,10.75.128.4,Et43
VN-NY4-SANDBOX-2,cqs,F-9,B,Victory Networks,233.200.79.56,10.75.128.11,Et12
VN-NY4-TP-4-p1p2,cqs,F-10,B,Victory Networks,233.200.79.57,10.75.128.4,Et23
VN-NY4-CAP-2-eth7,cqs,F-10,B,Victory Networks,233.200.79.57,10.75.128.4,Et37
VN-NY4-TP-5-eth5,cqs,F-10,B,Victory Networks,233.200.79.57,10.75.128.4,Et48
VN-NY4-SANDBOX-2,cqs,F-10,B,Victory Networks,233.200.79.57,10.75.128.11,Et12
VN-NY4-TP-4-p1p2,cqs,F-11,B,Victory Networks,233.200.79.58,10.75.128.4,Et23
VN-NY4-CAP-2-eth7,cqs,F-11,B,Victory Networks,233.200.79.58,10.75.128.4,Et37
VN-NY4-TP-5-eth5,cqs,F-11,B,Victory Networks,233.200.79.58,10.75.128.4,Et48
VN-NY4-SANDBOX-2,cqs,F-11,B,Victory Networks,233.200.79.58,10.75.128.11,Et12
VN-NY4-TP-4-p1p2,cqs,F-12,B,Victory Networks,233.200.79.59,10.75.128.4,Et23
VN-NY4-CAP-2-eth7,cqs,F-12,B,Victory Networks,233.200.79.59,10.75.128.4,Et37
VN-NY4-TP-5-eth5,cqs,F-12,B,Victory Networks,233.200.79.59,10.75.128.4,Et48
VN-NY4-SANDBOX-2,cqs,F-12,B,Victory Networks,233.200.79.59,10.75.128.11,Et12
VN-NY4-TP-4-p3p1,cqs,E-7,A,Victory Networks,233.200.79.6,10.75.128.9,Et10
VN-NY4-SP-2,cqs,E-7,A,Victory Networks,233.200.79.6,10.75.128.9,Et26
VN-NY4-SANDBOX-2,cqs,E-7,A,Victory Networks,233.200.79.6,10.75.128.11,Et15
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,233.200.79.60,10.75.128.4,Et37
VN-NY4-TP-4-p3p1,cqs,E-8,A,Victory Networks,233.200.79.7,10.75.128.9,Et10
VN-NY4-SP-2,cqs,E-8,A,Victory Networks,233.200.79.7,10.75.128.9,Et26
VN-NY4-SANDBOX-2,cqs,E-8,A,Victory Networks,233.200.79.7,10.75.128.11,Et15
VN-NY4-TP-4-p3p1,cqs,E-9,A,Victory Networks,233.200.79.8,10.75.128.9,Et10
VN-NY4-SP-2,cqs,E-9,A,Victory Networks,233.200.79.8,10.75.128.9,Et26
VN-NY4-SANDBOX-2,cqs,E-9,A,Victory Networks,233.200.79.8,10.75.128.11,Et15
VN-NY4-TP-4-p3p1,cqs,E-10,A,Victory Networks,233.200.79.9,10.75.128.9,Et10
VN-NY4-SP-2,cqs,E-10,A,Victory Networks,233.200.79.9,10.75.128.9,Et26
VN-NY4-SANDBOX-2,cqs,E-10,A,Victory Networks,233.200.79.9,10.75.128.11,Et15
VN-NY4-TP-6-p3p1,bats_edga,Session 1,B,Victory Networks,233.209.92.0,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,bats_edga,Session 5,B,Victory Networks,233.209.92.1,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,bzx,not-found,B,Victory Networks,233.209.92.128,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,bzx,not-found,B,Victory Networks,233.209.92.129,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,bzx,not-found,B,Victory Networks,233.209.92.130,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,bzx,not-found,B,Victory Networks,233.209.92.131,10.75.128.4,Et28
VN-NY4-TP-6-p2p1,bzx,not-found,B,Victory Networks,233.209.92.132,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bzx,not-found,B,Victory Networks,233.209.92.133,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bzx,not-found,B,Victory Networks,233.209.92.134,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bzx,not-found,B,Victory Networks,233.209.92.135,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bzx,all BATS securities,B,Victory Networks,233.209.92.136,10.75.128.4,Et30
VN-NY4-TP-6-p3p1,byx,Session 1,B,Victory Networks,233.209.92.192,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,byx,Session 5,B,Victory Networks,233.209.92.193,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,byx,Session 9,B,Victory Networks,233.209.92.194,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,byx,Session 13,B,Victory Networks,233.209.92.195,10.75.128.4,Et28
VN-NY4-TP-6-p2p1,byx,Session 17,B,Victory Networks,233.209.92.196,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,byx,Session 21,B,Victory Networks,233.209.92.197,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,byx,Session 25,B,Victory Networks,233.209.92.198,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,byx,Session 29,B,Victory Networks,233.209.92.199,10.75.128.4,Et30
VN-NY4-TP-6-p3p1,bats_edga,Session 9,B,Victory Networks,233.209.92.2,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,bats_edga,Session 13,B,Victory Networks,233.209.92.3,10.75.128.4,Et28
VN-NY4-TP-6-p2p1,bats_edga,Session 17,B,Victory Networks,233.209.92.4,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bats_edga,Session 21,B,Victory Networks,233.209.92.5,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bats_edga,Session 25,B,Victory Networks,233.209.92.6,10.75.128.4,Et30
VN-NY4-TP-6-p3p1,bats_edgx,Session 1,B,Victory Networks,233.209.92.64,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,bats_edgx,Session 5,B,Victory Networks,233.209.92.65,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,bats_edgx,Session 9,B,Victory Networks,233.209.92.66,10.75.128.4,Et28
VN-NY4-TP-6-p3p1,bats_edgx,Session 13,B,Victory Networks,233.209.92.67,10.75.128.4,Et28
VN-NY4-TP-6-p2p1,bats_edgx,Session 17,B,Victory Networks,233.209.92.68,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bats_edgx,Session 21,B,Victory Networks,233.209.92.69,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bats_edga,Session 29,B,Victory Networks,233.209.92.7,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bats_edgx,Session 25,B,Victory Networks,233.209.92.70,10.75.128.4,Et30
VN-NY4-TP-6-p2p1,bats_edgx,Session 29,B,Victory Networks,233.209.92.71,10.75.128.4,Et30
VN-NY4-CAP-2-eth6,iex_tops_ats,not-found,A,Victory Networks,233.215.21.1,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,iex_tops,not-found,A,Victory Networks,233.215.21.2,10.75.128.9,Et15
VN-NY4-TP-2-eth8,opra,Session 1,A,Victory Networks,233.43.202.1,10.75.128.9,Et5
VN-NY4-TP-4-p2p2,opra,Session 1,A,Victory Networks,233.43.202.1,10.75.128.9,Et9
VN-NY4-TP-2-eth8,opra,Session 10,A,Victory Networks,233.43.202.10,10.75.128.9,Et5
VN-NY4-TP-4-p3p1,opra,Session 10,A,Victory Networks,233.43.202.10,10.75.128.9,Et10
VN-NY4-TP-2-eth8,opra,Session 11,A,Victory Networks,233.43.202.11,10.75.128.9,Et5
VN-NY4-TP-4-p3p1,opra,Session 11,A,Victory Networks,233.43.202.11,10.75.128.9,Et10
VN-NY4-TP-2-eth11,opra,Session 12,A,Victory Networks,233.43.202.12,10.75.128.9,Et4
VN-NY4-TP-4-p3p1,opra,Session 12,A,Victory Networks,233.43.202.12,10.75.128.9,Et10
VN-NY4-TP-4-p1p1,opra,Session 25,A,Victory Networks,233.43.202.129,10.75.128.9,Et8
VN-NY4-TP-5-eth4,opra,Session 25,A,Victory Networks,233.43.202.129,10.75.128.9,Et16
VN-NY4-TP-2-eth11,opra,Session 13,A,Victory Networks,233.43.202.13,10.75.128.9,Et4
VN-NY4-TP-4-p3p1,opra,Session 13,A,Victory Networks,233.43.202.13,10.75.128.9,Et10
VN-NY4-TP-4-p1p1,opra,Session 26,A,Victory Networks,233.43.202.130,10.75.128.9,Et8
VN-NY4-TP-5-eth4,opra,Session 26,A,Victory Networks,233.43.202.130,10.75.128.9,Et16
VN-NY4-TP-4-p1p1,opra,Session 27,A,Victory Networks,233.43.202.131,10.75.128.9,Et8
VN-NY4-TP-5-eth4,opra,Session 27,A,Victory Networks,233.43.202.131,10.75.128.9,Et16
VN-NY4-TP-4-p1p1,opra,Session 28,A,Victory Networks,233.43.202.132,10.75.128.9,Et8
